	SporangiaReplicate3	SporangiaReplicate2	SporangiaReplicate1	ZoosporeReplicate1	ZoosporeReplicate2	ZoosporeReplicate3
rna-XM_006677613.1	41.2066331667896	36.5131557407641	33.0923505404286	37.4162021518111	49.486431082035	35.2128829860183
rna-XM_006677147.1	195.399195984454	248.467571992029	245.434933174846	230.405034303258	199.320347413752	210.063060571764
MSTRG.2502.1	0	0	0	0	0	0
rna-XM_006677148.1	0	0	0	0	0	0
MSTRG.2503.1	0.66462311559338	0	1.8384639189127	0.98463689873187	0	1.21423734434546
rna-XM_006677614.1	0	0	0	0	0	0
MSTRG.2504.1	0.66462311559338	0	0	0.98463689873187	0	0
MSTRG.2504.2	0	0	0	0	0	0
rna-XM_006677282.1	0	0	0	0	0	0
MSTRG.2505.1	0	0	0	0	1.37462308561208	0
rna-XM_006677065.1	0	0	0	0.98463689873187	0	0
rna-XM_006677149.1	0	0	0	0	0	0
MSTRG.2506.1	0	0	0	0	0	1.21423734434546
rna-XM_006677512.1	0	0	0	0	0	0
rna-XM_006677615.1	116.973668344435	124.679068383097	125.93477844552	399.762580885139	610.332650011765	463.838665539965
rna-XM_006677283.1	0	0	0	0	0	0
MSTRG.2508.2	0	0	0	0	0	0
rna-XM_006677387.1	406.084723627555	394.520194955086	379.642799255473	1083.10058860506	1266.02786184873	1107.38445804306
MSTRG.2510.1	91.7179899518865	87.275347868168	86.407804188897	106.340785063042	93.4743698216216	80.1396647268003
rna-XM_006677425.1	0	0	0	0	0	0
MSTRG.2510.3	1.32924623118676	5.34338864498987	1.8384639189127	5.90782139239122	12.3716077705087	12.1423734434546
rna-XM_006677034.1	0	0	0	0	0	0
rna-XM_006677513.1	0	0	0	0	0	0
MSTRG.2511.1	0	0	0	0	0	0
MSTRG.2511.2	0	1.78112954832996	0	0	1.37462308561208	0
MSTRG.2511.3	0.66462311559338	0.890564774164979	0	0.98463689873187	1.37462308561208	0
rna-XM_006677044.1	0	0	0	0	0	0
MSTRG.2512.1	3.98773869356028	0	0.919231959456351	0	4.12386925683625	1.21423734434546
rna-XM_006677616.1	5.98160804034042	3.56225909665992	6.43462371619446	38.4008390505429	39.8640694827504	61.9261045616184
rna-XM_006677617.1	1.32924623118676	0.890564774164979	0	0.98463689873187	2.74924617122417	2.42847468869092
rna-XM_006677514.1	113.650552766468	112.211161544787	132.369402161715	79.7555887972815	78.3535158798887	80.1396647268003
MSTRG.2514.1	0	0	0.919231959456351	0	0	0
rna-XM_006677618.1	0	0	0	0	0	0
rna-XM_006677284.1	12.6278391962742	6.23395341915485	3.6769278378254	5.90782139239122	2.74924617122417	4.85694937738184
MSTRG.2515.1	0	0.890564774164979	0.919231959456351	0	0	0
rna-XM_006677515.1	0	0	0	0	0	0
MSTRG.2516.1	11.9632160806808	7.12451819331983	7.35385567565081	0.98463689873187	0	0
rna-XM_006677285.1	0	0	0	0	0	0
MSTRG.2517.1	0	0	0	0	0	0
MSTRG.2517.2	0	0	0	0	0	0
rna-XM_006677286.1	0	0	0	0	0	0
MSTRG.2518.1	9.30472361830732	7.12451819331983	11.0307835134762	1.96927379746374	2.74924617122417	1.21423734434546
rna-XM_006677426.1	0	0	0	0	0	0
rna-XM_006677619.1	0	0	0	0	0	0
rna-XM_006677620.1	0	0	0	0	0	0
MSTRG.2519.1	0	0	0	0	0	0
MSTRG.2519.2	23.9264321613617	18.7018602574646	38.6077422971667	64.0013984175716	100.347485249682	97.1389875476367
MSTRG.2519.3	5.31698492474704	0.890564774164979	0	4.92318449365935	10.9969846848967	4.85694937738184
rna-XM_006677388.1	0	0	0	0	0	0
rna-XM_006677150.1	202.045427140388	220.860063992915	237.161845539739	283.575426834779	250.181401581399	326.629845628928
MSTRG.2521.1	3.98773869356028	2.67169432249494	2.75769587836905	0	1.37462308561208	0
rna-XM_006677287.1	13.2924623118676	11.5773420641447	9.19231959456351	1.96927379746374	4.12386925683625	4.85694937738184
MSTRG.2523.1	0.66462311559338	0	0	0	0	0
MSTRG.2523.2	0	0	0	0	0	0
rna-XM_006677288.1	0	0	0	0	0	0
MSTRG.2524.1	16.6155778898345	13.3584716124747	18.384639189127	4.92318449365935	1.37462308561208	3.64271203303638
rna-XM_006677038.1	0	0	0	0	0	0
MSTRG.2525.1	3.3231155779669	3.56225909665992	0.919231959456351	2.95391069619561	2.74924617122417	0
MSTRG.2525.2	1.32924623118676	1.78112954832996	0.919231959456351	0	1.37462308561208	0
rna-XM_006677427.1	54.4990954786572	40.0754148374241	49.638525810643	39.3854759492748	35.7402002259142	33.9986456416729
rna-XM_006677124.1	29.2434170861087	42.747109159919	39.5269742566231	11.8156427847824	10.9969846848967	15.785085476491
rna-XM_006677061.1	119.632160806808	89.9470421906629	128.692474323889	35.4469283543473	35.7402002259142	40.0698323634001
rna-XM_006677289.1	92.3826130674798	83.713088771508	75.3770206754208	22.646648670833	17.8701001129571	10.9281360991091
rna-XM_006677389.1	34.5604020108558	28.4980727732793	26.6577268242342	16.7388272784418	20.6193462841812	23.0705095425637
rna-XM_006677290.1	10.6339698494941	9.79621251581477	12.8692474323889	0	0	0
rna-XM_006677291.1	8.64010050271394	9.79621251581477	3.6769278378254	17.7234641771737	21.9939693697933	24.2847468869092
MSTRG.2533.1	18.6094472366146	14.2490363866397	14.7077113513016	64.9860353163034	90.7251236503974	88.6393261372185
MSTRG.2533.2	0	0	0	0	0	0
rna-XM_006677428.1	0	0	0	0	0	0
MSTRG.2533.4	4.65236180915366	8.90564774164979	2.75769587836905	25.6005593670286	38.4894463971383	33.9986456416729
MSTRG.2534.1	0	0	0	0	0	0
MSTRG.2534.2	0	0	0	0	0	0
rna-XM_006677292.1	0	0	0	0	0	0
rna-XM_006677621.1	61.8099497501844	48.9810625790738	41.3654381755358	48.2472080378616	32.99095405469	27.9274589199456
MSTRG.2536.1	1.32924623118676	3.56225909665992	0.919231959456351	0.98463689873187	2.74924617122417	0
MSTRG.2537.1	93.7118592986666	81.0413944490131	113.065531013131	6.89245829112309	2.74924617122417	7.28542406607275
MSTRG.2538.1	4.65236180915366	8.01508296748481	6.43462371619446	2.95391069619561	2.74924617122417	1.21423734434546
rna-XM_006677516.1	0	0	0	0	0	0
MSTRG.2538.3	0	0	0	0	0	0
MSTRG.2538.4	0.66462311559338	0	0	2.95391069619561	2.74924617122417	0
rna-XM_006677517.1	0	0	0	0	0	0
rna-XM_006677622.1	47.8528643227234	64.1206637398785	63.4270052024882	13.7849165822462	19.2447231985692	18.2135601651819
rna-XM_006677518.1	212.679396989882	244.014748121204	206.827190877679	66.9553091137672	53.6103003388712	65.5688165946548
MSTRG.2541.1	0	0	0	0	0	0
rna-XM_006677293.1	0	0	0	0	0	0
MSTRG.2541.3	0	0	0	0	0	0
MSTRG.2542.1	8.64010050271394	5.34338864498987	6.43462371619446	3.93854759492748	2.74924617122417	3.64271203303638
rna-XM_006677079.1	0	0	0.919231959456351	0.98463689873187	0	0
MSTRG.2543.1	0	0	0	0	0	0
rna-XM_006677519.1	0	0	0	0	0	0
MSTRG.2544.1	0	0.890564774164979	0	3.93854759492748	8.2477385136725	9.71389875476367
MSTRG.2544.2	0	0	0	0	0	0
rna-XM_006677294.1	0	0	0	0	0	0
MSTRG.2545.1	0	0	0	0	0	0
rna-XM_006677390.1	0	0	0	0	0	0
MSTRG.2546.1	1.99386934678014	0	3.6769278378254	1.96927379746374	1.37462308561208	0
MSTRG.2546.2	0	0	0	0	0	0
rna-XM_006677429.1	0	0	2.75769587836905	0	1.37462308561208	0
rna-XM_006677151.1	0	0	0	0	0	0
rna-XM_006677520.1	0	0	0	0	0	0
rna-XM_006677521.1	0	0	0	0	0	0
rna-XM_006677522.1	0	0	0	0	0	0
MSTRG.2547.1	0	0	0	0	0	0
rna-XM_006677623.1	258.538391965825	216.40724012209	216.938742431699	36.4315652530792	27.4924617122417	14.5708481321455
MSTRG.2549.1	6.6462311559338	14.2490363866397	8.27308763510716	5.90782139239122	6.87311542806041	7.28542406607275
rna-XM_006677073.1	0	0	0	0	0	0
MSTRG.2550.1	9.9693467339007	14.2490363866397	12.8692474323889	14.7695534809781	8.2477385136725	19.4277975095273
rna-XM_006677311.1	0	0	0	0	0	0
MSTRG.2551.2	7.31085427152718	13.3584716124747	21.1423350674961	24.6159224682968	30.2417078834658	35.2128829860183
rna-XM_006677523.1	0.66462311559338	0	0	0	0	1.21423734434546
MSTRG.2552.2	0	0	0	0	0	0
rna-XM_006677624.1	20.6033165833948	17.8112954832996	18.384639189127	5.90782139239122	5.49849234244833	4.85694937738184
rna-XM_006677091.1	9.9693467339007	5.34338864498987	4.59615979728176	2.95391069619561	5.49849234244833	3.64271203303638
MSTRG.2555.1	9.9693467339007	7.12451819331983	11.9500154729326	18.7081010759055	15.1208539417329	29.141696264291
rna-XM_006677524.1	0	0	0	0	0	0
MSTRG.2556.1	5.98160804034042	15.1396011608046	7.35385567565081	30.523743860688	38.4894463971383	30.3559336086365
rna-XM_006677125.1	0	0	0	0	0	0
rna-XM_006677322.1	34816.2819103592	31925.8565890403	30217.9122032086	48251.1465854566	39963.0423449145	44770.1451233614
MSTRG.2558.1	3.3231155779669	2.67169432249494	3.6769278378254	8.86173208858683	8.2477385136725	14.5708481321455
rna-XM_006677525.1	0	0	0	0	0	0
MSTRG.2558.3	0	0	0	0	0	0
rna-XM_006677625.1	73.7731658308652	54.3244512240637	85.4885722294406	81.7248625947452	71.4804004518283	125.066446467582
rna-XM_006677626.1	26.5849246237352	32.9508966441042	40.4462062160794	51.2011187340573	57.7341695957075	59.4976298729275
MSTRG.2561.1	2.65849246237352	0	1.8384639189127	6.89245829112309	4.12386925683625	7.28542406607275
rna-XM_006677526.1	0	0	0	0	0	0
MSTRG.2562.1	0	0	0.919231959456351	0	2.74924617122417	4.85694937738184
rna-XM_006677627.1	0	0	0	0	0	0
MSTRG.2563.1	0	0	0	0	0	0
rna-XM_006677323.1	0	0	0	0	0	0
MSTRG.2563.3	1.32924623118676	0.890564774164979	0	0	1.37462308561208	0
MSTRG.2564.1	0	0.890564774164979	0.919231959456351	0.98463689873187	0	0
rna-XM_006677295.1	0	0	0	0	0	0
rna-XM_006677391.1	75.7670351776453	68.5734876107034	88.2462681078097	4.92318449365935	6.87311542806041	8.49966141041821
rna-XM_006677296.1	16.6155778898345	19.5924250316295	20.2231031080397	0	0	0
rna-XM_006677392.1	79.0901507556122	61.4489694173836	82.7308763510716	113.233243354165	90.7251236503974	98.3532248919822
rna-XM_006677152.1	160.838793973598	154.067705930541	163.62328878323	100.432963670651	53.6103003388712	78.9254273824548
MSTRG.2569.1	0	0.890564774164979	1.8384639189127	2.95391069619561	0	1.21423734434546
MSTRG.2569.2	0	0	0	0	0	0
MSTRG.2569.3	0	0	0	0	0	0
rna-XM_006677030.1	0	0	0	0	0	0
rna-XM_006677628.1	91.7179899518865	77.4791353523532	78.1347165537898	34.4622914556155	37.1148233115262	44.926781740782
MSTRG.2571.1	0	0	0	0	0	0
rna-XM_006677527.1	1.99386934678014	2.67169432249494	1.8384639189127	0.98463689873187	0	0
MSTRG.2572.1	5.98160804034042	3.56225909665992	2.75769587836905	0	0	0
rna-XM_006677056.1	0	0	0	0	0	0
MSTRG.2573.1	0.66462311559338	0.890564774164979	0.919231959456351	0	2.74924617122417	1.21423734434546
rna-XM_006677430.1	0	0	0	0	0	0
rna-XM_006677629.1	7.97547738712056	4.4528238708249	8.27308763510716	99.4483267719189	246.057532324563	180.921364307473
rna-XM_006677431.1	15.2863316586477	16.0301659349696	12.8692474323889	31.5083807594198	23.3685924554054	31.5701709529819
MSTRG.2576.1	1.99386934678014	3.56225909665992	5.51539175673811	12.8002796835143	15.1208539417329	18.2135601651819
rna-XM_006677297.1	0	0	0	0	0	0
rna-XM_006677528.1	52.505226131877	44.528238708249	45.0423660133612	74.8324043036221	86.6012543935612	95.9247502032913
MSTRG.2578.1	9.30472361830732	7.12451819331983	5.51539175673811	1.96927379746374	1.37462308561208	2.42847468869092
rna-XM_006677090.1	0	0	0	0	0	0
MSTRG.2579.1	0	0	0	0	0	0
MSTRG.2579.2	0	0	0	0	0	0
rna-XM_006677053.1	0	0	0	0	0	0
rna-XM_006677630.1	0	0	0	0	0	0
MSTRG.2581.1	0.66462311559338	0	0	5.90782139239122	0	0
MSTRG.2582.1	21.2679396989882	19.5924250316295	17.4654072296707	29.5391069619561	43.9879387395866	26.7132215756001
rna-XM_006677904.1	0	0	0	0	0	0
MSTRG.2583.1	1.32924623118676	1.78112954832996	0	3.93854759492748	2.74924617122417	2.42847468869092
rna-XM_006677763.1	0.66462311559338	1.78112954832996	0	0.98463689873187	1.37462308561208	0
rna-XM_006677920.1	0	0	0	0	1.37462308561208	0
rna-XM_006678021.1	0	0	0	0	0	0
rna-XM_006677765.1	0	0	0	0	0	0
MSTRG.2588.1	0	0	0	0	0	0
rna-XM_006677766.1	0	0	0	0	0	0
rna-XM_006677767.1	0	0	0	0	0	0
rna-XM_006677768.1	0	0	0	0	0	0
MSTRG.2589.2	0	0	0	0	0	0
rna-XM_006677921.1	2.65849246237352	3.56225909665992	0	1.96927379746374	4.12386925683625	1.21423734434546
rna-XM_006678128.1	0	0	0	0	0	0
rna-XM_006678129.1	0.66462311559338	0.890564774164979	0	2.95391069619561	6.87311542806041	12.1423734434546
MSTRG.2593.1	0	1.78112954832996	0.919231959456351	0.98463689873187	4.12386925683625	3.64271203303638
rna-XM_006677980.1	0	0	0	0	0	0
rna-XM_006677896.1	0.66462311559338	0	2.75769587836905	0	2.74924617122417	0
MSTRG.2595.1	1.99386934678014	1.78112954832996	1.8384639189127	0	0	1.21423734434546
rna-XM_006677772.1	0	0	0	0	0	0
rna-XM_006677922.1	91.0533668362931	74.8074410298582	99.2770516212859	519.888282530428	1055.71052975008	875.465125273076
MSTRG.2597.1	5.31698492474704	2.67169432249494	1.8384639189127	0.98463689873187	2.74924617122417	2.42847468869092
MSTRG.2597.2	0	0	0	0	0	0
rna-XM_006677773.1	0	0	0	0	0	0
MSTRG.2597.4	0	0	0	0	0	0
rna-XM_006677905.1	1.99386934678014	0	0	0	0	1.21423734434546
MSTRG.2598.2	0	0	0	0	0	0
rna-XM_006677981.1	3.3231155779669	2.67169432249494	1.8384639189127	3.93854759492748	4.12386925683625	13.3566107878
MSTRG.2600.1	0.66462311559338	0	0.919231959456351	0	0	0
rna-XM_006677774.1	0	0	0	0	0	0
MSTRG.2601.1	10.6339698494941	15.1396011608046	8.27308763510716	51.2011187340573	71.4804004518283	66.7830539390002
rna-XM_006678130.1	0	0	0	0	0	0
MSTRG.2602.1	19.274070352208	14.2490363866397	19.3038711485834	19.6927379746374	13.7462308561208	25.4989842312546
rna-XM_006677642.1	0	0	0	0	0	0
MSTRG.2603.1	2.65849246237352	2.67169432249494	0.919231959456351	1.96927379746374	1.37462308561208	1.21423734434546
rna-XM_006678131.1	0	0	0	0	0	0
MSTRG.2603.3	0	0	0	0	0	0
MSTRG.2604.1	0.66462311559338	2.67169432249494	0.919231959456351	7.87709518985496	8.2477385136725	4.85694937738184
rna-XM_006677731.1	0	0	0	0	0	0
rna-XM_006677982.1	84.4071356803593	81.0413944490131	82.7308763510716	94.5251422782596	103.096731420906	118.995259745855
rna-XM_006677984.1	250.562914578704	230.65627650873	242.677237296477	95.5097791769914	120.966831533863	88.6393261372185
MSTRG.2607.1	0	1.78112954832996	0	0	2.74924617122417	0
MSTRG.2608.1	7.97547738712056	6.23395341915485	5.51539175673811	0.98463689873187	2.74924617122417	3.64271203303638
MSTRG.2608.2	0	0	0	0	0	0
MSTRG.2608.3	21.2679396989882	14.2490363866397	22.0615670269524	22.646648670833	20.6193462841812	12.1423734434546
rna-XM_006677775.1	0	0	0	0	0	0
MSTRG.2609.1	0.66462311559338	1.78112954832996	1.8384639189127	2.95391069619561	0	1.21423734434546
MSTRG.2609.2	1.32924623118676	1.78112954832996	2.75769587836905	0.98463689873187	0	0
rna-XM_006678022.1	0	0	0	0	0	0
rna-XM_006678023.1	675.921708558468	729.372550041118	706.889376821934	375.146658416843	277.673863293641	263.489503722965
rna-XM_006677923.1	116.309045228842	121.116809286437	122.257850607695	6.89245829112309	9.62236159928458	3.64271203303638
rna-XM_006677985.1	819.480301526638	782.806436491017	842.016474862018	2556.11738910794	2776.73863293641	2699.24961647995
rna-XM_006677776.1	15.9509547742411	15.1396011608046	4.59615979728176	9.8463689873187	13.7462308561208	19.4277975095273
rna-XM_006677777.1	74.4377889464586	58.7772750948886	68.9423969592263	16.7388272784418	15.1208539417329	21.8562721982183
rna-XM_006677778.1	43.2005025135697	31.1697670957743	29.4154227026032	13.7849165822462	10.9969846848967	10.9281360991091
MSTRG.2614.2	0	0	0	0	0	0
rna-XM_006677779.1	37.2188944732293	40.965979611589	42.2846701349921	13.7849165822462	12.3716077705087	14.5708481321455
MSTRG.2616.1	0	0	0	0	0	0
MSTRG.2616.2	1.32924623118676	2.67169432249494	5.51539175673811	1.96927379746374	4.12386925683625	2.42847468869092
rna-XM_006677924.1	0	0	0	0	0	0
rna-XM_006677780.1	0	0	0	0	0	0
MSTRG.2617.1	0.66462311559338	0	0	0.98463689873187	0	0
rna-XM_006677986.1	0	0	0	0	0	0
MSTRG.2617.3	0	0	0	0	0	0
MSTRG.2618.1	0	0	0	0	0	0
MSTRG.2619.1	0	0.890564774164979	0	0	1.37462308561208	0
rna-XM_006678024.1	0	0	0	0	0	0
rna-XM_006678132.1	0	0	0	0	0	0
MSTRG.2620.2	0	0	0	0	1.37462308561208	0
rna-XM_006677781.1	47.8528643227234	31.1697670957743	30.3346546620596	30.523743860688	19.2447231985692	21.8562721982183
MSTRG.2622.1	0	0	0	0	0	0
MSTRG.2622.2	0.66462311559338	0	0.919231959456351	0	0	0
MSTRG.2622.3	0	0	0	0	0	0
MSTRG.2622.4	0	0	0	0	0	0
rna-XM_006678025.1	0	0	0	0	0	0
rna-XM_006678026.1	0	0	0	0	0	0
MSTRG.2623.1	0	0	0	0	0	0
rna-XM_006677782.1	0	0	0	0	0	0
MSTRG.2624.1	4.65236180915366	8.90564774164979	4.59615979728176	3.93854759492748	2.74924617122417	3.64271203303638
rna-XM_006677783.1	0	0	0	0	0	0
rna-XM_006677925.1	237.270452266837	235.109100379554	250.031092972127	173.296094176809	182.824870386407	139.637294599728
MSTRG.2626.1	0	0.890564774164979	1.8384639189127	0.98463689873187	0	0
rna-XM_006678027.1	0	0	0	0	0	0
rna-XM_006677784.1	0	0	0	0	0	0
rna-XM_006678133.1	41.871256282383	39.1848500632591	30.3346546620596	25.6005593670286	38.4894463971383	35.2128829860183
MSTRG.2628.1	3.3231155779669	8.90564774164979	4.59615979728176	5.90782139239122	10.9969846848967	2.42847468869092
rna-XM_006677897.1	0	0	0	0	0	0
MSTRG.2629.1	0	0	0	0	0	0
rna-XM_006677898.1	0	0	0	0	0	0
rna-XM_006677732.1	184.76522613496	211.954416251265	200.392567161485	96.4944160757233	98.97286216407	84.9966141041821
rna-XM_006678028.1	213.344020105475	244.014748121204	217.857974391155	272.744420948728	236.435170725278	228.276620736946
MSTRG.2632.1	0	0	0	0	0	1.21423734434546
MSTRG.2632.2	0	0	0	0	0	0
MSTRG.2632.3	0	0	0	0	0	0
rna-XM_006677785.1	0	0	0	0	0	0
MSTRG.2633.1	1.32924623118676	1.78112954832996	2.75769587836905	0.98463689873187	0	0
rna-XM_006677786.1	0	0	0	0	0	0
MSTRG.2633.3	0	0	0	0	0	0
rna-XM_006677926.1	9.30472361830732	5.34338864498987	10.1115515540199	2.95391069619561	8.2477385136725	6.07118672172729
MSTRG.2634.2	0	0	0	0	0	0
MSTRG.2635.1	0	0.890564774164979	0	0	0	0
MSTRG.2635.2	0	0	0	0	0	0
rna-XM_006677927.1	0	0	0	0	0	0
rna-XM_006678029.1	51.1759799006903	48.0904978049089	63.4270052024882	60.0628508226441	53.6103003388712	69.2115286276912
rna-XM_006678134.1	92.3826130674798	86.384783094003	94.6808918240042	8.86173208858683	8.2477385136725	6.07118672172729
MSTRG.2638.1	0	0	0	0.98463689873187	0	0
rna-XM_006678030.1	1.99386934678014	3.56225909665992	4.59615979728176	7.87709518985496	8.2477385136725	3.64271203303638
rna-XM_006677787.1	11.9632160806808	14.2490363866397	17.4654072296707	14.7695534809781	9.62236159928458	15.785085476491
MSTRG.2640.1	6.6462311559338	9.79621251581477	9.19231959456351	6.89245829112309	10.9969846848967	9.71389875476367
rna-XM_006677733.1	0	0	0	0	0	0
rna-XM_006677928.1	1.99386934678014	1.78112954832996	0	1.96927379746374	1.37462308561208	1.21423734434546
MSTRG.2641.2	0	0	0	0	0	0
MSTRG.2642.1	9.30472361830732	7.12451819331983	10.1115515540199	10.8310058860506	4.12386925683625	1.21423734434546
rna-XM_006677788.1	0	0	0	0	0	0
rna-XM_006677734.1	0	0	0	0	0	0
rna-XM_006677663.1	0	0	0	0	0	0
MSTRG.2643.1	0	0	0	0	0	0
rna-XM_006677987.1	0	0	0	0	0	0
rna-XM_006677789.1	0	0.890564774164979	0	0	0	0
rna-XM_006677790.1	4.65236180915366	7.12451819331983	5.51539175673811	0	1.37462308561208	1.21423734434546
MSTRG.2644.2	1.32924623118676	0	1.8384639189127	2.95391069619561	0	1.21423734434546
rna-XM_006677791.1	0	0	0	0	0	0
MSTRG.2645.2	0	0	0	0	0	0
rna-XM_006678135.1	0	0	0	0	0	0
MSTRG.2646.2	0	0	0	0	0	0
MSTRG.2646.3	0	0.890564774164979	0	0	0	0
MSTRG.2646.4	0	0	0	0	0	0
rna-XM_006677708.1	267.178492468539	220.860063992915	243.596469255933	580.935770251803	547.099988073609	507.551209936402
MSTRG.2648.1	0	0	0	0	0	0
MSTRG.2648.2	0	0	0	0.98463689873187	0	0
rna-XM_006677735.1	0	0	0	0	0	0
MSTRG.2649.1	6.6462311559338	14.2490363866397	5.51539175673811	1.96927379746374	6.87311542806041	1.21423734434546
rna-XM_006677709.1	0	0	0	0	0	0
rna-XM_006677792.1	53.1698492474704	47.1999330307439	55.1539175673811	41.3547497467385	24.7432155410175	30.3559336086365
MSTRG.2651.1	0	0	0	0	0	0
rna-XM_006678031.1	0	0	0	0	0	0
MSTRG.2652.1	2.65849246237352	3.56225909665992	11.0307835134762	9.8463689873187	6.87311542806041	9.71389875476367
rna-XM_006677710.1	0	0	0	0	0	0
MSTRG.2653.1	0	0	0	0	0	0
MSTRG.2653.2	0	0	0	0	0	0
MSTRG.2653.3	0	0.890564774164979	0	0	0	0
MSTRG.2653.4	0	0	0	0	0	0
MSTRG.2653.5	0	0	0	0	0	0
MSTRG.2653.6	0	0	0	0	0	0
rna-XM_006678032.1	0	0	0	0	0	0
MSTRG.2654.1	0	0	0	0	0	0
rna-XM_006677988.1	3.98773869356028	1.78112954832996	3.6769278378254	0	0	0
MSTRG.2655.1	5.98160804034042	10.6867772899797	8.27308763510716	13.7849165822462	20.6193462841812	16.9993228208364
rna-XM_006677684.1	0	0	0	0	0	0
rna-XM_006677929.1	1028.83658293855	921.734541260753	977.143572902101	1712.28356689472	2438.58135387583	2305.83671691203
rna-XM_006677930.1	323.671457293976	316.150494828568	326.327345607005	33.4776545568836	26.1178386266296	15.785085476491
rna-XM_006677931.1	355.573366842458	391.848500632591	375.046639458191	1916.10340493222	2479.8200464442	2115.20145384979
MSTRG.2659.1	31.2372864328889	37.4037205149291	34.011582499885	85.6634101896727	71.4804004518283	75.2827153494185
rna-XM_006677906.1	0	0	0	0	0	0
rna-XM_006677793.1	13.957085427461	16.0301659349696	17.4654072296707	15.7541903797099	9.62236159928458	14.5708481321455
MSTRG.2661.1	0	0	0.919231959456351	0	0	2.42847468869092
rna-XM_006677711.1	0	0	0	0	0	0
MSTRG.2662.1	0	0	0	0	0	0
rna-XM_006677794.1	0	0	0	0	0	1.21423734434546
MSTRG.2663.1	0	0	0	0	0	0
rna-XM_006678136.1	11.9632160806808	12.4679068383097	11.9500154729326	2.95391069619561	6.87311542806041	12.1423734434546
MSTRG.2665.1	15.2863316586477	5.34338864498987	7.35385567565081	13.7849165822462	15.1208539417329	7.28542406607275
rna-XM_006677691.1	0	0	0	0	0	0
rna-XM_006677712.1	832.108140722912	844.2554059084	826.38953155126	1461.2011577181	1664.66855667623	1443.72820242675
rna-XM_006677657.1	0	0	0	0	0	0
MSTRG.2667.2	0.66462311559338	0.890564774164979	0	0.98463689873187	0	1.21423734434546
MSTRG.2668.1	0	0	0	0	0	0
MSTRG.2669.1	36.5542713576359	47.1999330307439	36.769278378254	31.5083807594198	42.6133156539746	25.4989842312546
rna-XM_006677795.1	134.918492465456	130.913021802252	117.661690810413	318.037718290394	439.879387395866	397.055611600965
MSTRG.2671.1	0	0	0	0	0	0
MSTRG.2671.2	0	0.890564774164979	0.919231959456351	4.92318449365935	6.87311542806041	3.64271203303638
MSTRG.2671.3	20.6033165833948	35.6225909665992	31.2538866215159	140.803076518657	268.051501694356	225.848146048255
rna-XM_006677932.1	0	0	0	0	0	0
MSTRG.2672.1	0	0	0	0	0	0
MSTRG.2672.2	0	0	0	0	0	0
MSTRG.2673.1	1.32924623118676	1.78112954832996	0.919231959456351	0.98463689873187	0	2.42847468869092
rna-XM_006677736.1	0	0	0	0	0	0
MSTRG.2674.1	1.32924623118676	0	0	0	4.12386925683625	0
rna-XM_006678137.1	0	0	0	0	0	0
